subset,protocol,method,seed,metric,variable,value,metrics_path,predictions_path,config_path
single-complete,standard,gplfr,4,spread_skill_ratio,temperature,0.641605019569397,,,
single-complete,standard,gplfr,1,spread_skill_ratio,specific_humidity_dex,0.7081078820758395,,,
single-complete,standard,gplfr,2,spread_skill_ratio,specific_humidity_dex,0.7071189946598477,,,
single-complete,standard,gplfr,3,spread_skill_ratio,specific_humidity_dex,0.7128985126813253,,,
single-complete,standard,gplfr,4,spread_skill_ratio,specific_humidity_dex,0.7077073785993788,,,
single-complete,standard,gplfr,1,spread_skill_ratio,cloud_fraction,1.257550491227044,,,
single-complete,standard,gplfr,2,spread_skill_ratio,cloud_fraction,1.2451905210812886,,,
single-complete,standard,gplfr,3,spread_skill_ratio,cloud_fraction,1.252967185444302,,,
single-complete,standard,gplfr,4,spread_skill_ratio,cloud_fraction,1.2511787414550781,,,
single-complete,standard,gplfr,1,spread_skill_ratio,u,0.7607069412867228,,,
single-complete,standard,gplfr,2,spread_skill_ratio,u,0.7517057458559672,,,
single-complete,standard,gplfr,3,spread_skill_ratio,u,0.7590356204244826,,,
single-complete,standard,gplfr,4,spread_skill_ratio,u,0.7567323644955953,,,
single-complete,standard,gplfr,1,spread_skill_ratio,v,0.78263877497779,,,
single-complete,standard,gplfr,2,spread_skill_ratio,v,0.7709106008211771,,,
single-complete,standard,gplfr,3,spread_skill_ratio,v,0.7841246724128723,,,
single-complete,standard,gplfr,4,spread_skill_ratio,v,0.7752902309099833,,,
single-complete,standard,gplfr,1,spread_skill_ratio,asr,0.6883668303489685,,,
single-complete,standard,gplfr,2,spread_skill_ratio,asr,0.6712989807128906,,,
single-complete,standard,gplfr,3,spread_skill_ratio,asr,0.6720669865608215,,,
single-complete,standard,gplfr,4,spread_skill_ratio,asr,0.6643149852752686,,,
single-complete,standard,gplfr,1,spread_skill_ratio,olr,0.9500548839569092,,,
single-complete,standard,gplfr,2,spread_skill_ratio,olr,0.9338712096214294,,,
single-complete,standard,gplfr,3,spread_skill_ratio,olr,0.9236041307449341,,,
single-complete,standard,gplfr,4,spread_skill_ratio,olr,0.9165472984313965,,,
single-complete,standard,pca_mlp,1,rmse,surface_temperature,12.932014465332031,,,
single-complete,standard,pca_mlp,2,rmse,surface_temperature,12.797843933105469,,,
single-complete,standard,pca_mlp,3,rmse,surface_temperature,12.937110900878906,,,
single-complete,standard,pca_mlp,4,rmse,surface_temperature,12.885234832763672,,,
single-complete,standard,pca_mlp,1,rmse,temperature,10.45581022898356,,,
single-complete,standard,pca_mlp,2,rmse,temperature,10.292292065090603,,,
single-complete,standard,pca_mlp,3,rmse,temperature,10.196832656860352,,,
single-complete,standard,pca_mlp,4,rmse,temperature,10.579755571153429,,,
single-complete,standard,pca_mlp,1,rmse,specific_humidity_dex,0.5978028939829932,,,
single-complete,standard,pca_mlp,2,rmse,specific_humidity_dex,0.5964973701371087,,,
single-complete,standard,pca_mlp,3,rmse,specific_humidity_dex,0.5953960021336874,,,
single-complete,standard,pca_mlp,4,rmse,specific_humidity_dex,0.6047922372817993,,,
single-complete,standard,pca_mlp,1,rmse,cloud_fraction,0.09457056514090961,,,
single-complete,standard,pca_mlp,2,rmse,cloud_fraction,0.09346365970042017,,,
single-complete,standard,pca_mlp,3,rmse,cloud_fraction,0.09491827090581258,,,
single-complete,standard,pca_mlp,4,rmse,cloud_fraction,0.094698882351319,,,
single-complete,standard,pca_mlp,1,rmse,u,9.363461573918661,,,
single-complete,standard,pca_mlp,2,rmse,u,9.382246123419868,,,
single-complete,standard,pca_mlp,3,rmse,u,9.40946700837877,,,
single-complete,standard,pca_mlp,4,rmse,u,9.492157167858547,,,
single-complete,standard,pca_mlp,1,rmse,v,4.236528476079305,,,
single-complete,standard,pca_mlp,2,rmse,v,4.2893957826826306,,,
single-complete,standard,pca_mlp,3,rmse,v,4.2980433570014105,,,
single-complete,standard,pca_mlp,4,rmse,v,4.267910957336426,,,
single-complete,standard,pca_mlp,1,rmse,asr,30.25396728515625,,,
single-complete,standard,pca_mlp,2,rmse,asr,31.020910263061523,,,
single-complete,standard,pca_mlp,3,rmse,asr,30.543581008911133,,,
single-complete,standard,pca_mlp,4,rmse,asr,30.689613342285156,,,
single-complete,standard,pca_mlp,1,rmse,olr,20.536516189575195,,,
single-complete,standard,pca_mlp,2,rmse,olr,21.086769104003906,,,
single-complete,standard,pca_mlp,3,rmse,olr,20.602184295654297,,,
single-complete,standard,pca_mlp,4,rmse,olr,20.491531372070312,,,
single-complete,standard,pca_mlp,1,acc,surface_temperature,0.9677788615226746,,,
single-complete,standard,pca_mlp,2,acc,surface_temperature,0.9695711731910706,,,
single-complete,standard,pca_mlp,3,acc,surface_temperature,0.9679499864578247,,,
single-complete,standard,pca_mlp,4,acc,surface_temperature,0.9687864780426025,,,
single-complete,standard,pca_mlp,1,acc,temperature,0.6070438292291429,,,
single-complete,standard,pca_mlp,2,acc,temperature,0.6175287101003859,,,
single-complete,standard,pca_mlp,3,acc,temperature,0.6071860955821143,,,
single-complete,standard,pca_mlp,4,acc,temperature,0.621416813797421,,,
single-complete,standard,pca_mlp,1,acc,specific_humidity_dex,0.8143924143579271,,,
single-complete,standard,pca_mlp,2,acc,specific_humidity_dex,0.8126162158118354,,,
single-complete,standard,pca_mlp,3,acc,specific_humidity_dex,0.8062347769737244,,,
single-complete,standard,pca_mlp,4,acc,specific_humidity_dex,0.8147856261995103,,,
single-complete,standard,pca_mlp,1,acc,cloud_fraction,0.724835690524843,,,
single-complete,standard,pca_mlp,2,acc,cloud_fraction,0.728810214334064,,,
single-complete,standard,pca_mlp,3,acc,cloud_fraction,0.72580400440428,,,
single-complete,standard,pca_mlp,4,acc,cloud_fraction,0.7244962718751695,,,
single-complete,standard,pca_mlp,1,acc,u,0.6919971572028266,,,
single-complete,standard,pca_mlp,2,acc,u,0.6849536465273963,,,
single-complete,standard,pca_mlp,3,acc,u,0.6889543367756737,,,
single-complete,standard,pca_mlp,4,acc,u,0.6916522416803572,,,
single-complete,standard,pca_mlp,1,acc,v,0.6516232589880625,,,
single-complete,standard,pca_mlp,2,acc,v,0.6405109928713905,,,
single-complete,standard,pca_mlp,3,acc,v,0.6445567740334405,,,
single-complete,standard,pca_mlp,4,acc,v,0.6479314929909177,,,
single-complete,standard,pca_mlp,1,acc,asr,0.9948476552963257,,,
single-complete,standard,pca_mlp,2,acc,asr,0.994663417339325,,,
single-complete,standard,pca_mlp,3,acc,asr,0.9945166707038879,,,
single-complete,standard,pca_mlp,4,acc,asr,0.9946770668029785,,,
single-complete,standard,pca_mlp,1,acc,olr,0.8454962968826294,,,
single-complete,standard,pca_mlp,2,acc,olr,0.8392854332923889,,,
single-complete,standard,pca_mlp,3,acc,olr,0.8446758389472961,,,
single-complete,standard,pca_mlp,4,acc,olr,0.8579567670822144,,,
single-complete,standard,ppca_icm,1,rmse,surface_temperature,11.27286148071289,,,
single-complete,standard,ppca_icm,2,rmse,surface_temperature,11.274640083312988,,,
single-complete,standard,ppca_icm,3,rmse,surface_temperature,11.29773235321045,,,
single-complete,standard,ppca_icm,4,rmse,surface_temperature,11.283931732177734,,,
single-complete,standard,ppca_icm,1,rmse,temperature,9.637747658623589,,,
single-complete,standard,ppca_icm,2,rmse,temperature,9.632660865783691,,,
single-complete,standard,ppca_icm,3,rmse,temperature,9.66240406036377,,,
single-complete,standard,ppca_icm,4,rmse,temperature,9.646890110439724,,,
single-complete,standard,ppca_icm,1,rmse,specific_humidity_dex,0.5429517659876082,,,
single-complete,standard,ppca_icm,2,rmse,specific_humidity_dex,0.543002489540312,,,
single-complete,standard,ppca_icm,3,rmse,specific_humidity_dex,0.5436919629573822,,,
single-complete,standard,ppca_icm,4,rmse,specific_humidity_dex,0.5432467957337698,,,
single-complete,standard,ppca_icm,1,rmse,cloud_fraction,0.09530501605735885,,,
single-complete,standard,ppca_icm,2,rmse,cloud_fraction,0.0953094330098894,,,
single-complete,standard,ppca_icm,3,rmse,cloud_fraction,0.09528599348333147,,,
single-complete,standard,ppca_icm,4,rmse,cloud_fraction,0.09529438407884704,,,
single-complete,standard,ppca_icm,1,rmse,u,8.999194304148356,,,
single-complete,standard,ppca_icm,2,rmse,u,9.0008172194163,,,
single-complete,standard,ppca_icm,3,rmse,u,9.00422019428677,,,
single-complete,standard,ppca_icm,4,rmse,u,9.001436312993368,,,
single-complete,standard,ppca_icm,1,rmse,v,4.488570425245497,,,
single-complete,standard,ppca_icm,2,rmse,v,4.487971862157186,,,
single-complete,standard,ppca_icm,3,rmse,v,4.487931489944458,,,
single-complete,standard,ppca_icm,4,rmse,v,4.488305303785536,,,
single-complete,standard,ppca_icm,1,rmse,asr,29.581872940063477,,,
single-complete,standard,ppca_icm,2,rmse,asr,29.579744338989258,,,
single-complete,standard,ppca_icm,3,rmse,asr,29.59795379638672,,,
single-complete,standard,ppca_icm,4,rmse,asr,29.587074279785156,,,
single-complete,standard,ppca_icm,1,rmse,olr,20.225318908691406,,,
single-complete,standard,ppca_icm,2,rmse,olr,20.228191375732422,,,
single-complete,standard,ppca_icm,3,rmse,olr,20.246139526367188,,,
single-complete,standard,ppca_icm,4,rmse,olr,20.23369789123535,,,
single-complete,standard,ppca_icm,1,acc,surface_temperature,0.9634224772453308,,,
single-complete,standard,ppca_icm,2,acc,surface_temperature,0.9633731842041016,,,
single-complete,standard,ppca_icm,3,acc,surface_temperature,0.9633187651634216,,,
single-complete,standard,ppca_icm,4,acc,surface_temperature,0.9633668661117554,,,
single-complete,standard,ppca_icm,1,acc,temperature,0.6746420727835761,,,
single-complete,standard,ppca_icm,2,acc,temperature,0.6744957698716058,,,
single-complete,standard,ppca_icm,3,acc,temperature,0.6747158898247613,,,
single-complete,standard,ppca_icm,4,acc,temperature,0.6746486723423004,,,
single-complete,standard,ppca_icm,1,acc,specific_humidity_dex,0.8140892883141836,,,
single-complete,standard,ppca_icm,2,acc,specific_humidity_dex,0.8140677379237281,,,
single-complete,standard,ppca_icm,3,acc,specific_humidity_dex,0.8139539725250668,,,
single-complete,standard,ppca_icm,4,acc,specific_humidity_dex,0.8140192627906799,,,
single-complete,standard,ppca_icm,1,acc,cloud_fraction,0.719887932141622,,,
single-complete,standard,ppca_icm,2,acc,cloud_fraction,0.7199406094021268,,,
single-complete,standard,ppca_icm,3,acc,cloud_fraction,0.7197621497843001,,,
single-complete,standard,ppca_icm,4,acc,cloud_fraction,0.719861216015286,,,
single-complete,standard,ppca_icm,1,acc,u,0.6872246397866143,,,
single-complete,standard,ppca_icm,2,acc,u,0.6871356103155348,,,
single-complete,standard,ppca_icm,3,acc,u,0.6871119803852506,,,
single-complete,standard,ppca_icm,4,acc,u,0.6871748632854886,,,
single-complete,standard,ppca_icm,1,acc,v,0.6239224357737435,,,
single-complete,standard,ppca_icm,2,acc,v,0.6238704671462377,,,
single-complete,standard,ppca_icm,3,acc,v,0.6239269607596927,,,
single-complete,standard,ppca_icm,4,acc,v,0.6239467793040805,,,
single-complete,standard,ppca_icm,1,acc,asr,0.9947817921638489,,,
single-complete,standard,ppca_icm,2,acc,asr,0.9947856068611145,,,
single-complete,standard,ppca_icm,3,acc,asr,0.9947817325592041,,,
single-complete,standard,ppca_icm,4,acc,asr,0.9947822093963623,,,
single-complete,standard,ppca_icm,1,acc,olr,0.8490363359451294,,,
single-complete,standard,ppca_icm,2,acc,olr,0.8491628766059875,,,
single-complete,standard,ppca_icm,3,acc,olr,0.8487422466278076,,,
single-complete,standard,ppca_icm,4,acc,olr,0.8488954901695251,,,
single-complete,standard,ppca_icm,1,energy_score,surface_temperature,9.61875057220459,,,
single-complete,standard,ppca_icm,2,energy_score,surface_temperature,9.590350151062012,,,
single-complete,standard,ppca_icm,3,energy_score,surface_temperature,9.749372482299805,,,
single-complete,standard,ppca_icm,4,energy_score,surface_temperature,9.604485511779785,,,
single-complete,standard,ppca_icm,1,energy_score,temperature,8.132231659359402,,,
single-complete,standard,ppca_icm,2,energy_score,temperature,8.143907388051352,,,
single-complete,standard,ppca_icm,3,energy_score,temperature,8.200086116790771,,,
single-complete,standard,ppca_icm,4,energy_score,temperature,8.164358721839058,,,
single-complete,standard,ppca_icm,1,energy_score,specific_humidity_dex,0.47353604435920715,,,
single-complete,standard,ppca_icm,2,energy_score,specific_humidity_dex,0.4721788631545173,,,
single-complete,standard,ppca_icm,3,energy_score,specific_humidity_dex,0.47639751103189254,,,
single-complete,standard,ppca_icm,4,energy_score,specific_humidity_dex,0.47068023681640625,,,
single-complete,standard,ppca_icm,1,energy_score,cloud_fraction,0.08150716125965118,,,
single-complete,standard,ppca_icm,2,energy_score,cloud_fraction,0.08137155448397,,,
single-complete,standard,ppca_icm,3,energy_score,cloud_fraction,0.08131625917222765,,,
single-complete,standard,ppca_icm,4,energy_score,cloud_fraction,0.08122542169358996,,,
single-complete,standard,ppca_icm,1,energy_score,u,7.90982460975647,,,
single-complete,standard,ppca_icm,2,energy_score,u,7.92146110534668,,,
single-complete,standard,ppca_icm,3,energy_score,u,7.932534244325426,,,
single-complete,standard,ppca_icm,4,energy_score,u,7.910473664601644,,,
single-complete,standard,ppca_icm,1,energy_score,v,4.0283816125657825,,,
single-complete,standard,ppca_icm,2,energy_score,v,4.022694084379408,,,
single-complete,standard,ppca_icm,3,energy_score,v,4.007270044750637,,,
single-complete,standard,ppca_icm,4,energy_score,v,4.018522951338026,,,
single-complete,standard,ppca_icm,1,energy_score,asr,26.352031707763672,,,
single-complete,standard,ppca_icm,2,energy_score,asr,26.467622756958008,,,
single-complete,standard,ppca_icm,3,energy_score,asr,26.37518310546875,,,
single-complete,standard,ppca_icm,4,energy_score,asr,26.359228134155273,,,
single-complete,standard,ppca_icm,1,energy_score,olr,17.526569366455078,,,
single-complete,standard,ppca_icm,2,energy_score,olr,17.4761905670166,,,
single-complete,standard,ppca_icm,3,energy_score,olr,17.521678924560547,,,
single-complete,standard,ppca_icm,4,energy_score,olr,17.530014038085938,,,
single-complete,standard,ppca_icm,1,spread_skill_ratio,surface_temperature,0.2838253378868103,,,
single-complete,standard,ppca_icm,2,spread_skill_ratio,surface_temperature,0.2804262042045593,,,
single-complete,standard,ppca_icm,3,spread_skill_ratio,surface_temperature,0.27848729491233826,,,
single-complete,standard,ppca_icm,4,spread_skill_ratio,surface_temperature,0.27543923258781433,,,
single-complete,standard,ppca_icm,1,spread_skill_ratio,temperature,0.3032768385277854,,,
single-complete,standard,ppca_icm,2,spread_skill_ratio,temperature,0.28850723306337994,,,
single-complete,standard,ppca_icm,3,spread_skill_ratio,temperature,0.30088693069087136,,,
single-complete,standard,ppca_icm,4,spread_skill_ratio,temperature,0.29253725541962516,,,
single-complete,standard,ppca_icm,1,spread_skill_ratio,specific_humidity_dex,0.22455400890774196,,,
single-complete,standard,ppca_icm,2,spread_skill_ratio,specific_humidity_dex,0.22464640107419756,,,
single-complete,standard,ppca_icm,3,spread_skill_ratio,specific_humidity_dex,0.21773717304070792,,,
single-complete,standard,ppca_icm,4,spread_skill_ratio,specific_humidity_dex,0.22194043464130825,,,
single-complete,standard,ppca_icm,1,spread_skill_ratio,cloud_fraction,0.2593822181224823,,,
single-complete,standard,ppca_icm,2,spread_skill_ratio,cloud_fraction,0.2606039775742425,,,
single-complete,standard,ppca_icm,3,spread_skill_ratio,cloud_fraction,0.25978415873315597,,,
single-complete,standard,ppca_icm,4,spread_skill_ratio,cloud_fraction,0.2595185654030906,,,
single-complete,standard,ppca_icm,1,spread_skill_ratio,u,0.21766039894686806,,,
single-complete,standard,ppca_icm,2,spread_skill_ratio,u,0.2200686832269033,,,
single-complete,standard,ppca_icm,3,spread_skill_ratio,u,0.2187266962395774,,,
single-complete,standard,ppca_icm,4,spread_skill_ratio,u,0.2214807321627935,,,
single-complete,standard,ppca_icm,1,spread_skill_ratio,v,0.1764821708202362,,,
single-complete,standard,ppca_icm,2,spread_skill_ratio,v,0.18506546152962577,,,
single-complete,standard,ppca_icm,3,spread_skill_ratio,v,0.18451171782281664,,,
single-complete,standard,ppca_icm,4,spread_skill_ratio,v,0.18437815540366703,,,
single-complete,standard,ppca_icm,1,spread_skill_ratio,asr,0.1741875559091568,,,
single-complete,standard,ppca_icm,2,spread_skill_ratio,asr,0.17060138285160065,,,
single-complete,standard,ppca_icm,3,spread_skill_ratio,asr,0.18116389214992523,,,
single-complete,standard,ppca_icm,4,spread_skill_ratio,asr,0.17540936172008514,,,
single-complete,standard,ppca_icm,1,spread_skill_ratio,olr,0.24641728401184082,,,
single-complete,standard,ppca_icm,2,spread_skill_ratio,olr,0.25263339281082153,,,
single-complete,standard,ppca_icm,3,spread_skill_ratio,olr,0.25030165910720825,,,
single-complete,standard,ppca_icm,4,spread_skill_ratio,olr,0.2510334253311157,,,
